source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Ellen Blaine,Nancy J. Binkin,1,4,famplan,famplan,,,1
Jack C. Smith,Nancy J. Binkin,13,4,famplan,famplan,,,1
Helene D. Gayle,Nancy J. Binkin,1,4,pubh,famplan,,,1
Nancy J. Binkin,Ray Yip,4,2,famplan,pubh,,,2
Myron J. Frank,Nancy J. Binkin,1,4,pubh,famplan,,,1
Nancy J. Binkin,Phillip Nieburg,4,1,famplan,pubh,,,1
Lee Fleshood,Nancy J. Binkin,1,4,pubh,famplan,,,1
Nancy J. Binkin,Thomas C. Spillman,4,1,famplan,pubh,,,1
Faye L. Wong,Nancy J. Binkin,1,4,pubh,famplan,,,1
Frederick L. Trowbridge,Nancy J. Binkin,1,4,pubh,famplan,,,1
Adele L. Franks,Nancy J. Binkin,1,4,pubh,famplan,,,1
Dixie E. Snider Jr.,Nancy J. Binkin,2,4,pubh,famplan,,,1
Nancy J. Binkin,William M. Rokaw,4,2,famplan,pubh,,,1
Nancy J. Binkin,Stan Becker,4,7,famplan,demography,,,1
Alice Goldstein,Sidney Goldstein,3,6,demography,history,,Goldstein,3
Alice Goldstein,Shenyang Guo,3,3,demography,sociology,,,1
Alice Goldstein,Gu Shengzu,3,1,demography,history,,,1
Karen G. Foreit,Max Winterhalter,4,1,demography,famplan,,,1
Delia Haustein,Max Winterhalter,1,1,famplan,famplan,,,1
Ernesto La Mata,Max Winterhalter,1,1,famplan,famplan,,,1
Anameli Monroy De Velasco,Leo Morris,1,12,famplan,pubh,,,1
Anameli Monroy De Velasco,Leopoldo Nunez,1,3,famplan,famplan,,,1
Anameli Monroy De Velasco,Patricia Bailey,1,2,famplan,famplan,,,1
Anameli Monroy De Velasco,Carmen Miro,1,5,famplan,famplan,,,1
Anameli Monroy De Velasco,Anne Whatley,1,1,famplan,famplan,,,1
Datin Noor Laily Bt. Dato Abu Bakar,James Trussell,1,24,demography,demography,,,1
Datin Noor Laily Bt. Dato Abu Bakar,Linda G. Martin,1,5,demography,general,,,1
Datin Noor Laily Bt. Dato Abu Bakar,Robert Feldman,1,1,demography,demography,,,1
Datin Noor Laily Bt. Dato Abu Bakar,James A. Palmore,1,3,demography,demography,,,1
Datin Noor Laily Bt. Dato Abu Bakar,Mercedes Concepcion,1,1,demography,demography,,,1
Anton De Craen,Stephen J. Kunitz,1,3,eugenics,eugenics,,,1
Anton De Craen,Ric Streatfield,1,1,eugenics,eugenics,,,1
Anton De Craen,Gigi Santow,1,7,eugenics,famplan,,,1
Dixie E. Snider Jr.,Gloria D. Kelly,2,1,pubh,pubh,,,1
Gloria D. Kelly,Louis Salinas,1,1,pubh,pubh,,,1
Barbra Richardson,Judith Blake,1,4,demography,sociology,,Blake,1
Barbra Richardson,Jennifer Bhattacharya,1,1,demography,demography,,,1
Graziella Caselli,Jacques Vallin,7,3,demography,demography,,,2
Jacques Vallin,James W. Vaupel,3,18,demography,general,,,1
Anatoli Yashin,Jacques Vallin,1,3,demography,demography,,,1
France Meslé,Jacques Vallin,1,3,demography,demography,,,1
Jacques Vallin,Vladimir Shkolnikov,3,2,demography,eugenics,,,1
Elizabeth Shapiro,Stuart M. Berman,1,1,pubh,pubh,,,1
Carol J. R. Hogue,Elizabeth Shapiro,8,1,famplan,pubh,,,1
Elizabeth Shapiro,George J. Halpin,1,1,pubh,pubh,,,1
Octavio Mojarro,Robert G. Potter,2,14,famplan,famplan,,,2
Leopoldo Nunez,Octavio Mojarro,3,2,famplan,famplan,,,2
John Caldwell,Padmini Silva,3,1,demography,famplan,,,1
K. H. W. Gaminiratne,Padmini Silva,3,1,demography,famplan,,,1
Padmini Silva,Pat Caldwell,1,17,famplan,famplan,,,1
Padmini Silva,Soma De Silva,1,2,famplan,demography,,,1
Bruce Caldwell,Padmini Silva,2,1,demography,famplan,,,1
Nanda Weeraratne,Padmini Silva,1,1,famplan,famplan,,,1
John F. May,Monique Mukamanzi,1,1,famplan,famplan,,,1
Marcel Vekemans,Monique Mukamanzi,3,1,famplan,famplan,,,1
Charlotte Hord,France Donnay,1,2,famplan,famplan,,,1
France Donnay,Henry P. David,2,6,famplan,demography,,,1
France Donnay,Merrill Wolf,2,1,famplan,famplan,,,1
Angelique Bregentzer,France Donnay,1,2,famplan,famplan,,,1
France Donnay,Patsy Leemans,2,1,famplan,famplan,,,1
Anne Verougstraete,France Donnay,1,2,famplan,famplan,,,1
France Donnay,Marcel Vekemans,2,3,famplan,famplan,,,1
Hussein Abdel-Aziz Sayed,J. Mayone Stycos,1,2,demography,demography,,,1
Hussein Abdel-Aziz Sayed,Roger Avery,1,2,demography,demography,,,1
Esther Boohene,Thomas E. Dow Jr.,2,2,famplan,demography,,,1
Esther Boohene,June Tsodzai,2,1,famplan,famplan,,,1
Esther Boohene,Karen Hardee-Cleaveland,2,3,famplan,demography,,,1
Esther Boohene,Sharon Weir,2,2,famplan,famplan,,,1
Barbara Janowitz,Esther Boohene,16,2,famplan,famplan,,,1
Marilyn Krogh,Mark Testa,1,1,general,general,,,1
Marilyn Krogh,Nan Marie Astone,1,4,general,sociology,,,1
Kathryn M. Neckerman,Marilyn Krogh,1,1,general,general,,,1
Thomas W. Valente,Young Mi Kim,1,1,famplan,famplan,,,1
Cheryl Lettenmaier,Thomas W. Valente,2,1,famplan,famplan,,,1
Thomas W. Valente,William Glass,1,1,famplan,famplan,,,1
Thomas W. Valente,Yankuba Dibba,1,1,famplan,famplan,,,1
Julie Convisser,Phyllis T. Piotrow,1,2,famplan,famplan,,,1
Jose G. Rimon,Julie Convisser,1,1,famplan,famplan,,,1
Julie Convisser,Kim Winnard,1,2,famplan,famplan,,,1
D. Lawrence Kincaid,Julie Convisser,2,1,famplan,famplan,,,1
Dale Huntington,Julie Convisser,5,1,famplan,famplan,,,1
Arleen Leibowitz,Jacob Alex Klerman,3,1,economics,economics,,,1
Dudley L. Poston Jr.,Toni Falbo,10,2,famplan,sociology,,,2
Arpad Szakolczai,Dudley L. Poston Jr.,1,10,eugenics,famplan,,,1
Baochang Gu,Dudley L. Poston Jr.,1,10,demography,famplan,,,1
Dudley L. Poston Jr.,Elizabeth Briody,10,1,famplan,economics,,,1
Dudley L. Poston Jr.,Katherine Trent,10,7,famplan,sociology,,,1
Dudley L. Poston Jr.,Harley L. Browning,10,1,famplan,economics,,,1
Dudley L. Poston Jr.,Mei-Yuyu,10,1,famplan,demography,,,1
Dudley L. Poston Jr.,Michael Xinxiang Mao,10,1,famplan,demography,,,1
Dudley L. Poston Jr.,Mei-Yu Yu,10,1,famplan,demography,,,1
Dudley L. Poston Jr.,Jing Shu,10,1,famplan,demography,,,1
Eliane F. Duarte Franco,Karen G. Foreit,1,4,famplan,demography,,,1
Eliane F. Duarte Franco,Marcos Paulo P. De Castro,1,1,famplan,famplan,,,1
Daniel T. Lichter,George Kephart,12,3,demography,sociology,,,1
Diane K. Mclaughlin,George Kephart,3,3,demography,sociology,,,1
David J. Landry,George Kephart,1,3,sociology,sociology,,,1
Alberto Palloni,George Kephart,8,3,general,sociology,Palloni,,1
David Galinsky,Jack Habib,1,1,pubh,pubh,,,1
David Galinsky,Kenneth Manton,1,2,pubh,demography,,,1
David Danon,David Galinsky,1,1,pubh,pubh,,,1
David Galinsky,J. E. Dowd,1,1,pubh,pubh,,,1
David Galinsky,Mary Grace Kovar,1,2,pubh,pubh,,,1
David Galinsky,S. J. Olshansky,1,1,pubh,pubh,,,1
David Galinsky,Richard Suzman,1,1,pubh,pubh,,,1
David F. Sly,William J. Serow,4,6,eugenics,eugenics,,,2
David F. Sly,Mohamed Bailey,4,3,eugenics,demography,,,1
David F. Sly,J. Michael Wrigley,4,2,eugenics,demography,,,1
Frances K. Goldscheider,Julie Davanzo,3,12,demography,sociology,,,1
Calvin Goldscheider,Frances K. Goldscheider,5,3,famplan,demography,,,2
Erkki Vartiainen,Heikki Korhonen,1,1,pubh,pubh,,,1
Du Dianjun,Heikki Korhonen,1,1,pubh,pubh,,,1
Heikki Korhonen,James S. Marks,1,3,pubh,pubh,,,1
Geng Guanyi,Heikki Korhonen,1,1,pubh,pubh,,,1
Guo Ze-Yu,Heikki Korhonen,1,1,pubh,pubh,,,1
Heikki Korhonen,Jeffrey P. Koplan,1,1,pubh,pubh,,,1
Heikki Korhonen,Pirjo Pietinen,1,1,pubh,pubh,,,1
Heikki Korhonen,We Guang-Lin,1,1,pubh,pubh,,,1
David Williamson,Heikki Korhonen,1,1,pubh,pubh,,,1
Aulikki Nissinen,Heikki Korhonen,1,1,pubh,pubh,,,1
Alden Speare Jr.,John Harris,5,1,economics,economics,,,1
Adele L. Franks,William M. Rokaw,1,2,pubh,pubh,,,1
Nancy J. Binkin,William M. Rokaw,4,2,famplan,pubh,,,1
Dixie E. Snider Jr.,William M. Rokaw,2,2,pubh,pubh,,,1
Stan Becker,William M. Rokaw,7,2,demography,pubh,,,1
James A. Mercy,William M. Rokaw,2,2,pubh,pubh,,,1
Jack C. Smith,William M. Rokaw,13,2,famplan,pubh,,,1
Joel C. Kleinman,Lois A. Fingerhut,4,1,pubh,pubh,,,1
Lois A. Fingerhut,Michael H. Malloy,1,1,pubh,pubh,,,1
Jacob J. Feldman,Lois A. Fingerhut,3,1,pubh,pubh,,,1
Arleen Leibowitz,Jacob Alex Klerman,3,1,economics,economics,,,1
Arleen Leibowitz,Linda J. Waite,3,15,economics,demography,,Waite,1
Arleen Leibowitz,Christina Witsberger,3,2,economics,demography,,,1
Arleen Leibowitz,Marvin Eisen,3,2,economics,demography,,,1
Arleen Leibowitz,Winston K. Chow,3,1,economics,demography,,,1
Karen Woodrow,Robert Schoen,1,9,demography,demography,,,1
Karen Woodrow,William Urton,1,1,demography,demography,,,1
John Baj,Karen Woodrow,1,1,demography,demography,,,1
Roger W. Rochat,Shaoxian Wang,6,1,demography,famplan,,,1
Roger W. Rochat,Yu-De Chen,6,1,demography,famplan,,,1
Charles H. C. Chen,Roger W. Rochat,1,6,famplan,demography,,,1
L. P. Chow,Roger W. Rochat,1,6,famplan,demography,,,1
Roger W. Rochat,Rowland V. Rider,6,1,demography,famplan,,,1
Barbara E. Kwast,Roger W. Rochat,1,6,famplan,demography,,,1
Roger W. Rochat,Widad Kidane-Mariam,6,1,demography,famplan,,,1
Atiqur Rahman Khan,Roger W. Rochat,2,6,famplan,demography,,,1
Farida Akhter Jahan,Roger W. Rochat,2,6,famplan,demography,,,1
Roger W. Rochat,Syeda Feroza Begum,6,1,demography,famplan,,,1
Charles W. Warren,Roger W. Rochat,12,6,demography,demography,,,3
Charles F. Westoff,Roger W. Rochat,16,6,famplan,demography,Westoff,,1
Joan M. Herold,Roger W. Rochat,5,6,demography,demography,,,3
Jack C. Smith,Roger W. Rochat,13,6,famplan,demography,,,3
Roger W. Rochat,Ruth Martinez,6,2,demography,famplan,,,2
Mildred Vera,Roger W. Rochat,2,6,famplan,demography,,,2
Kenneth G. Manton,Max A. Woodbury,5,1,demography,statistics,,,1
Eric Stallard,Max A. Woodbury,3,1,demography,statistics,,,1
Max A. Woodbury,Wilson B. Riggan,1,1,statistics,statistics,,,1
John P. Creason,Max A. Woodbury,1,1,statistics,statistics,,,1
Alvin C. Pellom,Max A. Woodbury,1,1,statistics,statistics,,,1
Lois A. Fingerhut,Michael H. Malloy,1,1,pubh,pubh,,,1
Joel C. Kleinman,Michael H. Malloy,4,1,pubh,pubh,,,1
Jacob J. Feldman,Michael H. Malloy,3,1,pubh,pubh,,,1
Thalia Barreto,Veronique G. A. Filippi,1,1,famplan,famplan,,,1
Oona M. R. Campbell,Veronique G. A. Filippi,1,1,famplan,famplan,,,1
J. Lynne Davies,Veronique G. A. Filippi,1,1,famplan,famplan,,,1
Veronique G. A. Filippi,Vincent Fauveau,1,4,famplan,demography,,,1
Veronique G. A. Filippi,Wendy J. Graham,1,1,famplan,famplan,,,1
Masuma Mamdani,Veronique G. A. Filippi,1,1,famplan,famplan,,,1
Cleone I. F. Rooney,Veronique G. A. Filippi,1,1,famplan,famplan,,,1
Nahid F. Toubia,Veronique G. A. Filippi,1,1,famplan,famplan,,,1
S. Philip Morgan,Samuel H. Preston,18,20,sociology,sociology,Morgan,Preston,2
Antonio Mcdaniel,Samuel H. Preston,2,20,demography,sociology,,Preston,2
Andrew T. Miller,Samuel H. Preston,1,20,sociology,sociology,,Preston,1
Cameron Campbell,Samuel H. Preston,3,20,demography,sociology,,Preston,2
Christine Himes,Samuel H. Preston,1,20,demography,sociology,,Preston,1
Mitchell Eggers,Samuel H. Preston,1,20,demography,sociology,,Preston,1
Samuel H. Preston,Shiro Horiuchi,20,2,sociology,general,Preston,,1
Ansley J. Coale,Samuel H. Preston,16,20,general,sociology,Coale,Preston,1
Samuel H. Preston,Zhenchao Qian,20,1,sociology,sociology,Preston,,1
Irma T. Elo,Samuel H. Preston,2,20,demography,sociology,,Preston,2
Samuel H. Preston,Suet Lim,20,1,sociology,demography,Preston,,1
Pradip K. Muhuri,Samuel H. Preston,1,20,demography,sociology,,Preston,1
Ann Bowman Jannetta,Samuel H. Preston,2,20,demography,sociology,,Preston,1
Christine L. Himes,Samuel H. Preston,3,20,demography,sociology,,Preston,1
Gretchen A. Condran,Samuel H. Preston,4,20,demography,sociology,,Preston,1
Allen L. Schirm,Samuel H. Preston,2,20,statistics,sociology,,Preston,1
Geoffrey K. Leigh,Jay D. Teachman,1,12,sociology,sociology,,,1
Geoffrey K. Leigh,Karen A. Polonko,1,3,sociology,demography,,,1
A. I. Abdelrahman,S. Philip Morgan,1,18,demography,sociology,,Morgan,1
Loretta E. Wolfe,Paul Z. Siegel,2,2,pubh,pubh,,,2
Dwain Wilcox,Paul Z. Siegel,2,2,pubh,pubh,,,2
Larry C. Deeb,Paul Z. Siegel,3,2,demography,pubh,,,2
James S. Marks,Paul Z. Siegel,3,2,pubh,pubh,,,1
Paul Lightfoot,Theodore D. Fuller,4,6,economics,economics,,,4
Paul Lightfoot,Peerasit Kamnuansilpa,4,7,economics,demography,,,4
Gbolahan A. Oni,James Mccarthy,5,10,demography,demography,,,4
Mckinley Blackburn,Sanders Korenman,1,3,demography,demography,,,1
Ansley J. Coale,Shaomin Li,16,2,general,demography,Coale,,1
Dennis Hapugalle,Lynne Wilkens,1,1,famplan,famplan,,,1
Barbara Janowitz,Lynne Wilkens,16,1,famplan,famplan,,,1
Lynne Wilkens,Sharon Weir,1,2,famplan,famplan,,,1
Deborah L. Covington,Lynne Wilkens,4,1,famplan,famplan,,,1
Celene Aluvihare,Lynne Wilkens,1,1,famplan,famplan,,,1
John Caldwell,Soma De Silva,3,2,demography,demography,,,1
K. H. W. Gaminiratne,Soma De Silva,3,2,demography,demography,,,2
Pat Caldwell,Soma De Silva,17,2,famplan,demography,,,1
Bruce Caldwell,Soma De Silva,2,2,demography,demography,,,1
Nanda Weeraratne,Soma De Silva,1,2,famplan,demography,,,1
Padmini Silva,Soma De Silva,1,2,famplan,demography,,,1
Norman Y. Luther,Soma De Silva,4,2,eugenics,demography,,,1
Robert D. Retherford,Soma De Silva,8,2,famplan,demography,,,1
Barbra Richardson,Judith Blake,1,4,demography,sociology,,Blake,1
Jennifer Bhattacharya,Judith Blake,1,4,demography,sociology,,Blake,1
Mohamed Bailey,William J. Serow,3,6,demography,eugenics,,,1
David F. Sly,Mohamed Bailey,4,3,eugenics,demography,,,1
Mohamed Bailey,Robert H. Weller,3,2,demography,demography,,,1
Isaac W. Eberstein,Mohamed Bailey,5,3,sociology,demography,,,1
Andrew A. Fisher,John Laing,6,1,famplan,famplan,,,1
John Laing,John Stoeckel,1,2,famplan,famplan,,,1
Andrew A. Fisher,Ann A. Way,6,2,famplan,famplan,,,1
Ann A. Way,Anne R. Cross,2,2,famplan,famplan,,,1
Ann A. Way,Sushil Kumar,2,2,famplan,famplan,,,1
Marcia A. Angle,Pierre Buekens,1,2,famplan,famplan,,,1
Laura A. Brown,Pierre Buekens,1,2,famplan,famplan,,,1
Marcel Vekemans,Pierre Buekens,3,2,famplan,famplan,,,1
Bruno Dujardin,Pierre Buekens,1,2,famplan,famplan,,,1
Michel Boutsen,Pierre Buekens,1,2,famplan,famplan,,,1
Elizabeth Wollast,Pierre Buekens,1,2,famplan,famplan,,,1
Michael K Miller,Stan L. Albrecht,1,2,demography,demography,,,1
Leslie L. Clarke,Stan L. Albrecht,1,2,demography,demography,,,1
Stan L. Albrecht,Tim B. Heaton,2,7,demography,sociology,,,1
Stan L. Albrecht,Thomas K. Martin,2,1,demography,demography,,,1
Barry M. Popkin,John F. Stewart,8,1,economics,demography,,,1
David K. Guilkey,John F. Stewart,8,1,economics,demography,,,1
John F. Stewart,John S. Akin,1,7,demography,economics,,,1
John F. Stewart,Linda Adair,1,1,demography,demography,,,1
John F. Stewart,Wilhelm Flieger,1,2,demography,demography,,,1
Glenn D. Deane,Scott J. South,2,11,demography,sociology,,,1
Anthony Bennett,Donald Weeden,1,1,famplan,famplan,,,1
Anthony Bennett,Donald Lauro,1,2,famplan,famplan,,,1
Anthony Bennett,Mechai Viravaidya,1,3,famplan,famplan,,,1
Douglas Kirby,Janet Collins,1,2,pubh,pubh,,,1
Janet Collins,Lynn Short,2,1,pubh,pubh,,,1
Deborah Rugg,Janet Collins,1,2,pubh,pubh,,,1
Janet Collins,Lloyd Kolbe,2,2,pubh,pubh,,,1
Janet Collins,Marion Howard,2,1,pubh,pubh,,,1
Brent Miller,Janet Collins,1,2,pubh,pubh,,,1
Freya Sonenstein,Janet Collins,1,2,pubh,pubh,,,1
Janet Collins,Laurie S. Zabin,2,4,pubh,pubh,,,1
Janet Collins,John R. Moore,2,1,pubh,pubh,,,1
Janet Collins,Lisa Daily,2,1,pubh,pubh,,,1
Janet Collins,Laura Kann,2,3,pubh,famplan,,,1
Janet Collins,Michael Dalmat,2,1,pubh,pubh,,,1
Benedict I. Truman,Janet Collins,1,2,pubh,pubh,,,1
Janet Collins,Lloyd J. Kolbe,2,3,pubh,pubh,,,1
James R. Carey,Pablo Liedo,4,1,general,general,,,1
Dina Orozco,Pablo Liedo,1,1,general,general,,,1
James W. Vaupel,Pablo Liedo,18,1,general,general,,,1
Charles Simkins,Nazli Baydar,1,1,demography,demography,,,1
Charles Simkins,Michael J. White,1,7,demography,sociology,,,1
Charles Simkins,Ozer Babakol,1,1,demography,demography,,,1
Dennis De Tray,Linda J. Waite,1,15,demography,demography,,Waite,1
Dennis De Tray,Ronald R. Rindfuss,1,17,demography,sociology,,Rindfuss,1
Allan G. Rosenfield,Steven W. Sinding,1,1,famplan,famplan,,,1
Allan G. Rosenfield,John A. Ross,1,9,famplan,famplan,,,1
James Sweet,Larry Bumpass,1,5,demography,sociology,,Bumpass,1
James Sweet,Teresa Castro Martin,1,3,demography,eugenics,,,1
John O. G. Billy,Nancy S. Landale,10,14,sociology,sociology,,,2
John O. G. Billy,Steven D. Mclaughlin,10,4,sociology,demography,,,2
J. Richard Udry,John O. G. Billy,9,10,sociology,sociology,Udry,,1
John O. G. Billy,Koray Tanfer,10,8,sociology,demography,,,3
John O. G. Billy,William R. Grady,10,12,sociology,demography,,,7
Daniel H. Klepinger,John O. G. Billy,4,10,famplan,sociology,,,4
John O. G. Billy,Linda D. Winges,10,2,sociology,famplan,,,1
David E. Moore,John O. G. Billy,2,10,demography,sociology,,,1
John O. G. Billy,Karin L. Brewster,10,5,sociology,demography,,,2
Aristide Aplogan,Dale Huntington,1,5,famplan,famplan,,,1
James Trussell,Robert A. Hatcher,24,2,demography,famplan,,,2
Felicia Stewart,Robert A. Hatcher,2,2,famplan,famplan,,,1
Felicia Guest,Robert A. Hatcher,1,2,famplan,famplan,,,1
Robert A. Hatcher,Willard Cates Jr.,2,4,famplan,famplan,,,1
Felicia Hance Stewart,Robert A. Hatcher,1,2,famplan,famplan,,,1
Kathryn Kost,Robert A. Hatcher,6,2,famplan,famplan,,,1
Eve Powell-Griner,Katherine Trent,2,7,demography,sociology,,,2
Frances Kobrin Goldscheider,Linda J. Waite,6,15,demography,demography,,Waite,3
Christina Witsberger,Frances Kobrin Goldscheider,2,6,demography,demography,,,1
Frances Kobrin Goldscheider,Julie Davanzo,6,12,demography,sociology,,,2
Alden Speare Jr.,Frances Kobrin Goldscheider,5,6,economics,demography,,,1
Judith N. Wasserheit,Karen J. Mason,2,1,general,famplan,,Mason,1
Jeffrey R. Harris,Karen J. Mason,2,1,demography,famplan,,Mason,1
J. Chakraborty,Karen J. Mason,5,1,famplan,famplan,,Mason,1
Bradford A. Kay,Karen J. Mason,1,1,famplan,famplan,,Mason,1
Renbao Chen,S. Philip Morgan,1,18,demography,sociology,,Morgan,1
Shanyisa Khasiani,Thomas E. Dow Jr.,2,2,demography,demography,,,1
Linda Archer,Shanyisa Khasiani,1,2,demography,demography,,,1
John Kekovole,Shanyisa Khasiani,1,2,demography,demography,,,1
Jean Baker,Shanyisa Khasiani,1,2,famplan,demography,,,1
Kathy I. Kennedy,Robert Snowden,1,1,famplan,famplan,,,1
Federico Leon,Robert Snowden,1,1,famplan,famplan,,,1
Robert Snowden,Virginia C. Orense,1,1,famplan,famplan,,,1
Harin W. Perera,Robert Snowden,1,1,famplan,famplan,,,1
Robert Snowden,Rodney Phillips,1,1,famplan,famplan,,,1
Ian Askew,Robert Snowden,5,1,famplan,famplan,,,1
Anna Flynn,Robert Snowden,1,1,famplan,famplan,,,1
Lawrence J. Severy,Robert Snowden,2,1,famplan,famplan,,,1
David P. Johnson,William D. Mosher,3,15,pubh,pubh,,,2
David P. Johnson,Marjorie C. Horn,3,5,pubh,pubh,,,1
David P. Johnson,Linda B. Williams,3,5,pubh,famplan,,,1
David P. Johnson,Kate Prager,3,2,pubh,pubh,,,1
David P. Johnson,Glenn A. Flinchum,3,1,pubh,pubh,,,1
Andrew Friede,Wendy Baldwin,1,3,pubh,pubh,,,1
Andrew Friede,Philip H. Rhodes,1,1,pubh,pubh,,,1
Andrew Friede,James W. Buehler,1,7,pubh,pubh,,,1
Andrew Friede,Lilo T. Strauss,1,6,pubh,pubh,,,1
Andrew Friede,Jack C. Smith,1,13,pubh,famplan,,,1
Andrew Friede,Carol J. R. Hogue,1,8,pubh,famplan,,,1
Charles F. Turner,Robert E. Fay,1,1,general,general,,,1
Albert D. Klassen,Robert E. Fay,1,1,general,general,,,1
John H. Gagnon,Robert E. Fay,3,1,general,general,,,1
Futing Liao,Ronald R. Rindfuss,1,17,famplan,sociology,,Rindfuss,1
Hector Cordero-GuzmáN,Marta Tienda,1,10,sociology,sociology,,Tienda,1
Hector Cordero-GuzmáN,Katharine M. Donato,1,4,sociology,sociology,,,1
Barbara A. Taylor,Dorace A. Trottier,1,1,famplan,famplan,,,1
Barbara A. Taylor,Robert G. Potter,1,14,famplan,famplan,,,1
Barbara A. Taylor,Lucinda H. Glover,1,1,famplan,famplan,,,1
Ian Diamond,Kim Streatfield,3,3,demography,famplan,,,1
Ian Diamond,Masri Singarimbun,3,1,demography,demography,,,1
Ian Diamond,Naomi Rutenberg,3,5,demography,demography,,,1
Ian Diamond,Sian L. Curtis,3,1,demography,demography,,,1
Ian Diamond,John W. Mcdonald,3,3,demography,famplan,,,1
Pascaline Sebgo,Therese Mcginn,1,3,famplan,famplan,,,1
Therese Mcginn,Thomas Fenn,3,1,famplan,famplan,,,1
Azara Bamba,Therese Mcginn,2,3,famplan,famplan,,,2
Moise Balma,Therese Mcginn,1,3,famplan,famplan,,,1
Maria J. Wawer,Therese Mcginn,3,3,famplan,famplan,,,1
Regina Mcnamara,Therese Mcginn,2,3,famplan,famplan,,,1
Donald Lauro,Therese Mcginn,2,3,famplan,famplan,,,1
J.-P. Habicht,Linda Meyers,1,1,demography,demography,,,1
Julie Davanzo,Linda Meyers,12,1,sociology,demography,,,1
Linda Meyers,W. P. Butz,1,1,demography,demography,,,1
Anita Powell,Patricia Golden,1,1,pubh,pubh,,,1
Anita Powell,Sandra Smith,1,18,pubh,pubh,,,1
Anatoli I. Yashin,Graziella Caselli,5,7,eugenics,demography,,,1
Anatoli I. Yashin,James W. Vaupel,5,18,eugenics,general,,,4
Anatoli I. Yashin,James W. Wood,5,4,eugenics,eugenics,,,1
Anatoli I. Yashin,Darryl J. Holman,5,1,eugenics,demography,,,1
Anatoli I. Yashin,Raymond J. Peterson,5,1,eugenics,demography,,,1
Anatoli I. Yashin,Maxine Weinstein,5,6,eugenics,demography,,,1
Anatoli I. Yashin,Ming-Cheng Chang,5,6,eugenics,demography,,,1
Anatoli I. Yashin,Zeng Yi,5,9,eugenics,eugenics,,,1
Oded Stark,Robert E. B. Lucas,7,3,economics,economics,,,1
James W. Wood,Patricia L. Johnson,4,1,eugenics,eugenics,,,1
Kenneth L. Campbell,Patricia L. Johnson,2,1,eugenics,eugenics,,,1
Ila A. Maslar,Patricia L. Johnson,1,1,eugenics,eugenics,,,1
James W. Vaupel,L. Xiu,18,1,general,general,,,1
L. Xiu,Thomas E. Johnson,1,4,general,general,,,2
Gordon J. Lithgow,L. Xiu,2,1,general,general,,,1
J. W. Curtsinger,L. Xiu,3,1,general,general,,,1
H. H. Fukui,L. Xiu,1,1,general,general,,,1
A. Khazaeli,L. Xiu,1,1,general,general,,,1
L. Xiu,S. Pletcher,1,1,general,general,,,1
Jane-Ling Wang,L. Xiu,1,1,general,general,,,1
Hans-Georg Muller,L. Xiu,1,1,general,general,,,1
L. Xiu,William B. Capra,1,1,general,general,,,1
James R. Carey,L. Xiu,4,1,general,general,,,1
Marcy Cynamon,Sharon Ramirez,1,2,pubh,pubh,,,1
Adele L. Franks,Nancy J. Binkin,1,4,pubh,famplan,,,1
Adele L. Franks,Dixie E. Snider Jr.,1,2,pubh,pubh,,,1
Adele L. Franks,William M. Rokaw,1,2,pubh,pubh,,,1
Adele L. Franks,Stan Becker,1,7,pubh,demography,,,1
Peter Streble,Sandra L. Huffman,1,4,demography,demography,,,1
Kathleen Ford,Peter Streble,4,1,demography,demography,,,1
Hubert A. Allen Jr.,Peter Streble,1,1,demography,demography,,,1
Henry I. Braun,Mark R. Montgomery,1,5,statistics,statistics,,,1
Henry I. Braun,Toni Richards,1,3,statistics,statistics,,,1
Karin L. Brewster,Koray Tanfer,5,8,demography,demography,,,1
Karin L. Brewster,Lisa A. Cubbins,5,2,demography,sociology,,,1
John O. G. Billy,Karin L. Brewster,10,5,sociology,demography,,,2
Karin L. Brewster,William R. Grady,5,12,demography,demography,,,2
Faye L. Wong,Ray Yip,1,2,pubh,pubh,,,1
Faye L. Wong,Lee Fleshood,1,1,pubh,pubh,,,1
Faye L. Wong,Thomas C. Spillman,1,1,pubh,pubh,,,1
Faye L. Wong,Nancy J. Binkin,1,4,pubh,famplan,,,1
Faye L. Wong,Frederick L. Trowbridge,1,1,pubh,pubh,,,1
Karen Oppenheim Mason,Lisa G. Cope,6,2,eugenics,demography,Mason,,1
Karen Kuhlthau,Karen Oppenheim Mason,2,6,demography,eugenics,,Mason,2
Anju Malhotra Taj,Karen Oppenheim Mason,1,6,demography,eugenics,,Mason,1
Karen Oppenheim Mason,Maxine Weinstein,6,6,eugenics,demography,Mason,,1
Barbara Laslett,Karen Oppenheim Mason,1,6,demography,eugenics,,Mason,1
Samuel H. Preston,Shiro Horiuchi,20,2,sociology,general,Preston,,1
Peter Kunstadter,Sally Lennington Kunstadter,1,1,eugenics,eugenics,,,1
Peter Kunstadter,Prasit Leepreecha,1,1,eugenics,eugenics,,,1
Chai Podhisita,Peter Kunstadter,2,1,eugenics,eugenics,,,1
Mai Laoyang,Peter Kunstadter,1,1,eugenics,eugenics,,,1
Cheng Sae Thao,Peter Kunstadter,1,1,eugenics,eugenics,,,1
Peter Kunstadter,Rasamee Sae Thao,1,1,eugenics,eugenics,,,1
Peter Kunstadter,Wirachon Sae Yang,1,1,eugenics,eugenics,,,1
