source,target,scount,tcount,sfield,tfield,slast,tlast,weight
Kaare Christensen,Niels V. Holm,4,1,general,general,,,1
Niels V. Holm,Thomas E. Johnson,1,1,general,general,,,1
Anatoli I. Yashin,Niels V. Holm,3,1,demography,general,,,1
Ivan A. Iachine,Niels V. Holm,2,1,general,general,,,1
Niels V. Holm,VäInö Kannisto,1,1,general,general,,,1
Aziz A. Khazaeli,Niels V. Holm,1,1,general,general,,,1
Niels V. Holm,Pablo Liedo,1,2,general,general,,,1
Niels V. Holm,Valter D. Longo,1,1,general,general,,,1
Niels V. Holm,Yi Zeng,1,3,general,general,,,1
Kenneth G. Manton,Niels V. Holm,6,1,general,general,,,1
James W. Curtsinger,Niels V. Holm,1,1,general,general,,,1
Avery M. Guest,Roger Finke,2,1,demography,sociology,,,1
Rodney Stark,Roger Finke,1,1,sociology,sociology,,,1
Jennifer S. Barber,Susan Gurung,8,1,sociology,sociology,,,1
Lisa D. Pearce,Susan Gurung,2,1,sociology,sociology,,,1
Indra Chaudhury,Susan Gurung,1,1,sociology,sociology,,,1
Frances Vavrus,Ulla Larsen,1,11,economics,famplan,,,1
Michael J. White,Shenyang Guo,9,1,economics,demography,,,1
Lorenzo Moreno,Shenyang Guo,1,1,demography,demography,,,1
Nikolai Botev,S. Philip Morgan,2,19,demography,sociology,,Morgan,1
Nikolai Botev,Renbao Chen,2,1,demography,demography,,,1
Jianping Huang,Nikolai Botev,1,2,demography,demography,,,1
Martha S. Hill,Wei-Jun J. Yeung,2,1,demography,demography,,,1
Greg J. Duncan,Martha S. Hill,3,2,sociology,demography,,,1
Jodi R. Sandfort,Martha S. Hill,1,2,demography,demography,,,1
Richard D. Alba,Wenquan Zhang,8,2,demography,sociology,,,2
John R. Logan,Wenquan Zhang,10,2,demography,sociology,,,2
Brian J. Stults,Wenquan Zhang,4,2,demography,sociology,,,1
Gilbert Marzan,Wenquan Zhang,1,2,sociology,sociology,,,1
Ian A. Mcgregor,Rebecca Sear,1,1,demography,demography,,,1
Fiona Steele,Ian A. Mcgregor,6,1,famplan,demography,,,1
Ian A. Mcgregor,Ruth Mace,1,2,demography,eugenics,,,1
Arthur L. Greil,Julia Mcquillan,1,1,demography,demography,,,1
Julia Mcquillan,Lynn White,1,4,demography,demography,,,1
Julia Mcquillan,Mary Casey Jacob,1,1,demography,demography,,,1
Jan E. Mutchler,Jeffrey A. Burr,3,7,demography,demography,,,3
Jan E. Mutchler,Michael P. Massagli,3,1,demography,sociology,,,1
Amy M. Pienta,Jan E. Mutchler,1,3,sociology,demography,,,1
Francis G. Caro,Jan E. Mutchler,1,3,sociology,demography,,,1
David Hubacher,Miriam Fuentes,3,1,famplan,famplan,,,1
Matthew Holtman,Miriam Fuentes,2,1,famplan,famplan,,,1
Gregorio Perez-Palacios,Miriam Fuentes,1,1,famplan,famplan,,,1
Barbara Janowitz,Miriam Fuentes,4,1,famplan,famplan,,,1
John Knodel,Phan Thuc Anh,10,2,famplan,famplan,,,1
Phan Thuc Anh,Truong Viet Dung,2,1,famplan,famplan,,,1
Dao Xuan Vinh,Phan Thuc Anh,1,2,famplan,famplan,,,1
Daniel Goodkind,Phan Thuc Anh,8,2,famplan,famplan,,,1
Fred Arnold,Sunita Kishor,2,2,demography,demography,,,1
Fred Arnold,T. K. Roy,2,4,demography,famplan,,,2
Fred Arnold,Minja Kim Choe,2,3,demography,sociology,,,1
Laura D. Lindberg,Leighton Ku,1,4,famplan,famplan,,,1
Freya L. Sonenstein,Laura D. Lindberg,3,1,famplan,famplan,,,1
Carolyn H. Bradner,Laura D. Lindberg,2,1,famplan,famplan,,,1
Laura D. Lindberg,Scott Boggess,1,2,famplan,famplan,,,1
Joseph H. Pleck,Laura D. Lindberg,1,1,famplan,famplan,,,1
Kenneth C. Land,Sarah Kahler Mustillo,9,1,sociology,general,,,1
Sarah Kahler Mustillo,Vicki L. Lamb,1,2,general,general,,,1
Christophe Z. Guilmoto,S. Irudaya Rajan,2,2,demography,demography,,,1
P. N. Mari Bhat,S. Irudaya Rajan,7,2,famplan,demography,,,1
K. Navaneetham,S. Irudaya Rajan,1,2,famplan,demography,,,1
Randy Hart,Zheng Wu,1,7,demography,famplan,,,1
Dennis P. Hogan,Gebre-Egziabher Kiros,6,3,sociology,eugenics,,,1
Dennis P. Hogan,Thomas Wells,6,1,sociology,sociology,,,1
Dennis P. Hogan,Gary D. Sandefur,6,2,sociology,demography,,,1
David J. Eggebeen,Dennis P. Hogan,3,6,sociology,sociology,,,1
Amson Sibanda,Dennis P. Hogan,3,6,demography,sociology,,,1
Dennis P. Hogan,Zewdu Woubalem,6,2,sociology,eugenics,,,1
David P. Lindstrom,Dennis P. Hogan,8,6,famplan,sociology,,,1
Belay Biratu,Dennis P. Hogan,1,6,famplan,sociology,,,1
Betemariam Berhanu,Dennis P. Hogan,3,6,economics,sociology,,,1
Assefa Hailemariam,Dennis P. Hogan,1,6,famplan,sociology,,,1
Jorge Durand,William Kandel,2,3,demography,sociology,,,1
Emilio A. Parrado,Jorge Durand,5,2,demography,demography,,,2
Douglas S. Massey,Jorge Durand,24,2,sociology,demography,Massey,,2
Kenneth A. Couch,Mary C. Daly,1,2,demography,demography,,,1
Douglas A. Wolf,Kenneth A. Couch,5,1,eugenics,demography,,,1
Charlotte Ellertson,Sharon Camp,10,1,famplan,famplan,,,1
Beverly Winikoff,Sharon Camp,8,1,general,famplan,,,1
Elizabeth Armstrong,Sharon Camp,2,1,famplan,famplan,,,1
Pramilla Senanayake,Sharon Camp,1,1,famplan,famplan,,,1
David A. Cotter,Reeve Vanneman,3,4,sociology,demography,,,3
Joann Defiore,Reeve Vanneman,2,4,sociology,demography,,,2
Joan M. Hermsen,Reeve Vanneman,3,4,sociology,demography,,,3
Brenda Marsteller Kowalewski,Reeve Vanneman,2,4,sociology,demography,,,2
Anju Malhotra,Reeve Vanneman,4,4,famplan,demography,,,1
Reeve Vanneman,Sunita Kishor,4,2,demography,demography,,,1
Rikiya Matsukura,Robert D. Retherford,1,6,demography,eugenics,,,1
Naohiro Ogawa,Rikiya Matsukura,4,1,economics,demography,,,1
Evelyn L. Lehrer,J. William Leasure,5,1,demography,demography,,,1
J. William Leasure,Shoshana Grossbard-Shechtman,1,1,demography,demography,,,1
Gretchen Daily,Nils Kautsky,1,1,general,general,,,1
Nils Kautsky,Partha Dasgupta,1,3,general,general,,,1
Bert Bolin,Nils Kautsky,1,1,general,general,,,1
Nils Kautsky,Pierre Crosson,1,1,general,general,,,1
Jacques Du Guerny,Nils Kautsky,1,1,general,general,,,1
Nils Kautsky,Paul R. Ehrlich,1,5,general,economics,,Ehrlich,1
Carl Folke,Nils Kautsky,1,1,general,general,,,1
Ann Mari Jansson,Nils Kautsky,1,1,general,general,,,1
Bengt-Owe Jansson,Nils Kautsky,1,1,general,general,,,1
Ann Kinzig,Nils Kautsky,1,1,general,general,,,1
Nils Kautsky,Simon Levin,1,1,general,general,,,1
Karl-GöRan MäLer,Nils Kautsky,1,1,general,general,,,1
Nils Kautsky,Per Pinstrup-Andersen,1,2,general,general,,,1
Domenico Siniscalco,Nils Kautsky,1,1,general,general,,,1
Brian Walker,Nils Kautsky,1,1,general,general,,,1
Katherine Hempstead,Thomas J. Espenshade,2,12,demography,sociology,,,1
Barbara L. Ibrahim,Barbara S. Mensch,1,7,famplan,demography,,,1
Barbara L. Ibrahim,Susan M. Lee,1,1,famplan,famplan,,,1
Barbara L. Ibrahim,Omaima El-Gibaly,1,1,famplan,famplan,,,1
Bruce Caldwell,Indrani Haque,4,1,demography,famplan,,,1
Barkat-E-Khuda,Indrani Haque,8,1,demography,famplan,,,1
Indrani Haque,Shameem Ahmed,1,1,famplan,famplan,,,1
Fazilatun Nessa,Indrani Haque,1,1,famplan,famplan,,,1
Frank D. Bean,Rodolfo Corona,6,1,sociology,demography,,,1
Rodolfo Corona,Rodolfo Tuiran,1,1,demography,demography,,,1
Karen A. Woodrow-Lafield,Rodolfo Corona,7,1,demography,demography,,,1
Jennifer Van Hook,Rodolfo Corona,6,1,demography,demography,,,1
Karen Hardee,Marguerite Farrell,6,1,famplan,famplan,,,1
Kokila Agarwal,Marguerite Farrell,1,1,famplan,famplan,,,1
Marguerite Farrell,Nancy Luke,1,3,famplan,demography,,,1
Ellen Wilson,Marguerite Farrell,1,1,famplan,famplan,,,1
Margaret Pendzich,Marguerite Farrell,1,1,famplan,famplan,,,1
Harry Cross,Marguerite Farrell,1,1,famplan,famplan,,,1
John S. Santelli,Laurie S. Zabin,6,2,famplan,famplan,,,1
Laurie S. Zabin,Nancy D. Brener,2,2,famplan,famplan,,,1
Laurie S. Zabin,Richard Lowry,2,2,famplan,famplan,,,1
Amita Bhatt,Laurie S. Zabin,1,2,famplan,famplan,,,1
Karungari Kiragu,Laurie S. Zabin,2,2,famplan,famplan,,,1
Jukka Jokela,Samuli Helle,1,1,general,general,,,1
Jukka Jokela,Virpi Lummaa,1,1,general,general,,,1
Jukka Jokela,Kenneth W. Wachter,1,6,general,general,,,1
Andrew J. Houtenville,Richard V. Burkhauser,1,1,demography,demography,,,1
Andrew J. Houtenville,Mary C. Daly,1,2,demography,demography,,,1
Andrew J. Houtenville,Nigar Nargis,1,1,demography,demography,,,1
Chien-Chung Huang,Irwin Garfinkel,1,4,demography,demography,,,1
Chien-Chung Huang,Sara S. Mclanahan,1,5,demography,sociology,,,1
Chien-Chung Huang,Daniel S. Gaylin,1,1,demography,demography,,,1
E. Michael Foster,Saul D. Hoffman,3,5,demography,demography,,,3
Frank F. Furstenberg Jr.,Saul D. Hoffman,11,5,famplan,demography,,,1
Laura Shrestha,Saul D. Hoffman,1,5,demography,demography,,,1
Damon Jones,Saul D. Hoffman,1,5,demography,demography,,,1
Jason M. Fields,Robert Schoen,1,11,demography,sociology,,,1
Jason M. Fields,Nan Marie Astone,1,4,demography,sociology,,,1
Jason M. Fields,Young J. Kim,1,7,demography,sociology,,,1
Constance A. Nathanson,Jason M. Fields,4,1,demography,demography,,,1
Anne H. Gauthier,Liana C. Sayer,2,1,demography,demography,,,1
Anne H. Gauthier,Frank F. Furstenberg Jr.,2,11,demography,famplan,,,2
Anne H. Gauthier,Timothy M. Smeedeng,2,1,demography,demography,,,1
Hsien-Hen Lu,Larry Bumpass,2,1,demography,demography,,Bumpass,1
David Quadagno,Hosanna Soler,3,2,famplan,famplan,,,2
David F. Sly,Hosanna Soler,3,2,famplan,famplan,,,2
Hosanna Soler,Kara S. Riehman,2,2,famplan,famplan,,,2
Hosanna Soler,Isaac W. Eberstein,2,3,famplan,demography,,,2
Dianne F. Harrison,Hosanna Soler,3,2,famplan,famplan,,,2
Carlos Gonzalez,Margarita Diaz,1,5,famplan,famplan,,,1
Carlos Gonzalez,Ruth Simmons,1,7,famplan,famplan,,,1
Carlos Gonzalez,Juan Diaz,1,4,famplan,famplan,,,1
Carlos Gonzalez,Maria Yolanda Makuch,1,1,famplan,famplan,,,1
Carlos Gonzalez,Debora Bossemeyer,1,1,famplan,famplan,,,1
Frank F. Furstenberg Jr.,Thomas D. Cook,11,1,famplan,general,,,1
Frank F. Furstenberg Jr.,Mary Elizabeth Hughes,11,3,famplan,sociology,,,2
Frank F. Furstenberg Jr.,Julien O. Teitler,11,3,famplan,general,,,2
Frank F. Furstenberg Jr.,Lynne Maziarz Geitz,11,1,famplan,famplan,,,1
Christopher C. Weiss,Frank F. Furstenberg Jr.,1,11,famplan,famplan,,,1
Frank F. Furstenberg Jr.,Saul D. Hoffman,11,5,famplan,demography,,,1
Frank F. Furstenberg Jr.,Laura Shrestha,11,1,famplan,demography,,,1
Frank F. Furstenberg Jr.,Kathleen Mullan Harris,11,6,famplan,sociology,,,1
Frank F. Furstenberg Jr.,Jeremy K. Marmer,11,1,famplan,demography,,,1
Frank F. Furstenberg Jr.,Irma T. Elo,11,8,famplan,sociology,,,1
Frank F. Furstenberg Jr.,Rosalind Berkowitz King,11,3,famplan,demography,,,1
Frank F. Furstenberg Jr.,Liana C. Sayer,11,1,famplan,demography,,,1
Anne H. Gauthier,Frank F. Furstenberg Jr.,2,11,demography,famplan,,,2
Frank F. Furstenberg Jr.,Patrick Heuveline,11,8,famplan,general,,,1
Frank F. Furstenberg Jr.,Jeffrey M. Timberlake,11,2,famplan,demography,,,1
Frank F. Furstenberg Jr.,Timothy M. Smeedeng,11,1,famplan,demography,,,1
Daniel A. Powers,James Cherng-Tay Hsueh,3,1,demography,demography,,,1
Douglas S. Massey,Kristin E. Espinosa,24,2,sociology,demography,Massey,,2
Amelie Constant,Douglas S. Massey,1,24,demography,sociology,,Massey,1
Douglas S. Massey,Nolan Malone,24,1,sociology,demography,Massey,,1
Douglas S. Massey,Michael B. Aguilera,24,1,sociology,sociology,Massey,,1
Douglas S. Massey,William Kandel,24,3,sociology,sociology,Massey,,2
Douglas S. Massey,Elizabeth Fussell,24,4,sociology,sociology,Massey,,1
Douglas S. Massey,Julie A. Phillips,24,2,sociology,demography,Massey,,1
Audrey Singer,Douglas S. Massey,3,24,demography,sociology,,Massey,2
Douglas S. Massey,Ilana Redstone,24,1,sociology,demography,Massey,,1
Douglas S. Massey,Marcela Cerrutti,24,2,sociology,demography,Massey,,1
Douglas S. Massey,Jorge Durand,24,2,sociology,demography,Massey,,2
Douglas S. Massey,Emilio A. Parrado,24,5,sociology,demography,Massey,,2
Douglas S. Massey,Guillermina Jasso,24,3,sociology,demography,Massey,,2
Douglas S. Massey,Mark R. Rosenzweig,24,5,sociology,economics,Massey,,2
Douglas S. Massey,James P. Smith,24,5,sociology,demography,Massey,,2
Douglas S. Massey,Rene Zenteno,24,1,sociology,demography,Massey,,1
Chiara Capoferro,Douglas S. Massey,1,24,demography,sociology,,Massey,1
Douglas S. Massey,J. Edward Taylor,24,7,sociology,demography,Massey,,2
Douglas S. Massey,JoaquíN Arango,24,2,sociology,demography,Massey,,2
Douglas S. Massey,Graeme Hugo,24,7,sociology,geography,Massey,,2
Ali Kouaouci,Douglas S. Massey,2,24,demography,sociology,,Massey,2
Adela Pellegrino,Douglas S. Massey,2,24,demography,sociology,,Massey,2
Douglas S. Massey,Rene M. Zenteno,24,1,sociology,general,Massey,,1
Jean-Pierre Gonnot,Nico Keilman,1,6,demography,demography,,,1
Christopher Prinz,Nico Keilman,3,6,demography,demography,,,1
Dinh Quang Pham,Nico Keilman,1,6,demography,demography,,,1
Evert Van Imhoff,Nico Keilman,4,6,demography,demography,,,2
Mark D. Hayward,Melonie Heron,4,1,sociology,demography,,,1
Annabel S. Erulkar,Charles Onoka,4,1,demography,famplan,,,1
Charles Onoka,Linus I. A. Ettyang,1,1,famplan,famplan,,,1
Charles Onoka,Fredrick K. Nyagah,1,1,famplan,famplan,,,1
Alex Muyonga,Charles Onoka,1,1,famplan,famplan,,,1
Elizabeth Frankenberg,Lee Lillard,6,1,famplan,demography,,,1
Lee Lillard,Robert J. Willis,1,4,demography,economics,,,1
Galina N. Evdokushkina,Natalia S. Gavrilova,2,3,eugenics,general,,,2
Galina N. Evdokushkina,Leonid A. Gavrilov,2,3,eugenics,general,,,2
Galina N. Evdokushkina,Victoria G. Semyonova,2,2,eugenics,eugenics,,,2
Anna L. Gavrilova,Galina N. Evdokushkina,1,2,eugenics,eugenics,,,1
Galina N. Evdokushkina,Natalia N. Evdokushkina,2,1,eugenics,eugenics,,,1
Galina N. Evdokushkina,Yulia E. Kushnareva,2,1,eugenics,eugenics,,,1
Galina N. Evdokushkina,Vyacheslav N. Kroutko,2,1,eugenics,eugenics,,,1
Alexander Yu. Andreyev,Galina N. Evdokushkina,1,2,eugenics,eugenics,,,1
John Knodel,Kua Wongboonsin,10,1,famplan,famplan,,,1
Kua Wongboonsin,Vipan Prachuabmoh Ruffolo,1,1,famplan,famplan,,,1
Kua Wongboonsin,Pakamas Ratanalangkarn,1,1,famplan,famplan,,,1
Baochang Gu,Karen Hardee,1,6,famplan,famplan,,,1
Baochang Gu,Zhenming Xie,1,1,famplan,famplan,,,1
David K. Guilkey,Susan H. Jayne,12,1,economics,demography,,,1
Douglas S. Massey,Rene Zenteno,24,1,sociology,demography,Massey,,1
Patricia A. Mcmanus,Thomas A. Diprete,1,2,sociology,demography,,,1
Frank L. Mott,Sandra L. Hofferth,3,6,famplan,famplan,,,1
Frank L. Mott,Lori Reid,3,1,famplan,famplan,,,1
Frank L. Mott,Lori Kowaleski-Jones,3,2,famplan,famplan,,,2
Frank L. Mott,Michelle M. Fondell,3,1,famplan,famplan,,,1
Frank L. Mott,Paul N. Hu,3,1,famplan,famplan,,,1
Elizabeth G. Menaghan,Frank L. Mott,2,3,demography,famplan,,,1
K. A. S. Wickrama,Lora Ebert Wallace,2,1,demography,demography,,,1
Frederick O. Lorenz,Lora Ebert Wallace,1,1,demography,demography,,,1
Laknath Peiris,Lora Ebert Wallace,1,1,demography,demography,,,1
Lora Ebert Wallace,Rand D. Conger,1,2,demography,demography,,,1
Glen H. Elder Jr.,Lora Ebert Wallace,3,1,demography,demography,,,1
Angelique Chan,Mary Beth Ofstedal,2,3,general,general,,,2
Albert I. Hermalin,Mary Beth Ofstedal,4,3,famplan,general,Hermalin,,1
John Knodel,Mary Beth Ofstedal,10,3,famplan,general,,,1
Elizabeth Frankenberg,Mary Beth Ofstedal,6,3,famplan,general,,,1
Curtis S. Florence,Robert J. Magnani,2,10,demography,demography,,,2
Curtis S. Florence,H. Gilman Mccann,2,4,demography,demography,,,1
Curtis S. Florence,David R. Hotchkiss,2,3,demography,demography,,,2
Curtis S. Florence,Leigh Anne Shafer,2,1,demography,famplan,,,1
David K. Guilkey,Susan H. Cochrane,12,1,economics,economics,,,1
Beverly Winikoff,Wendy R. Ewart,8,1,general,general,,,1
Andrew J. Cherlin,Donna Ruane Morrison,8,1,sociology,demography,Cherlin,,1
James W. Vaupel,Jim Oeppen,13,1,general,general,,,1
Alfred Adewuyi,John F. Stewart,2,2,famplan,economics,,,1
Alfred Adewuyi,Guy Stecklov,2,8,famplan,famplan,,,1
Alfred Adewuyi,Linda Lacey,2,1,famplan,famplan,,,1
Alfred Adewuyi,Victoria Adeyemi,2,1,famplan,famplan,,,1
Anne Terborgh,Willy Terceros,1,1,famplan,famplan,,,1
James E. Rosen,Willy Terceros,1,1,famplan,famplan,,,1
Roberto Santiso Galvez,Willy Terceros,1,1,famplan,famplan,,,1
Jane T. Bertrand,Willy Terceros,5,1,famplan,famplan,,,1
Sheana E. Bull,Willy Terceros,1,1,famplan,famplan,,,1
Kenneth H. Fliess,Myron P. Gutmann,1,5,history,demography,,,1
Myron P. Gutmann,Sara M. Pullum,5,1,demography,history,,,1
Glenn Deane,Myron P. Gutmann,1,5,demography,demography,,,1
Michael R. Haines,Myron P. Gutmann,4,5,history,demography,,,1
Myron P. Gutmann,W. Parker Frisbie,5,11,demography,sociology,,Frisbie,1
K. Stephen Blanchard,Myron P. Gutmann,1,5,demography,demography,,,1
Myron P. Gutmann,Sara M. Pullum-PiñóN,5,1,demography,history,,,1
Myron P. Gutmann,Thomas W. Pullum,5,2,demography,history,,,1
Lynette F. Hoelter,William G. Axinn,1,12,demography,sociology,,,1
Dirgha J. Ghimire,Lynette F. Hoelter,1,1,demography,demography,,,1
Kendra Rothert,Robert Schoen,1,11,sociology,sociology,,,1
Kendra Rothert,Nan Marie Astone,1,4,sociology,sociology,,,1
Kendra Rothert,Nicola J. Standish,1,1,sociology,sociology,,,1
Kendra Rothert,Young J. Kim,1,7,sociology,sociology,,,1
Barbara Vaughan,James Trussell,3,7,demography,demography,,,3
Barbara Vaughan,Joseph Stanford,3,1,demography,famplan,,,1
Barbara S. Okun,Barbara Vaughan,9,3,famplan,demography,,,1
Eileen Crimmins,Vicki A. Freedman,1,2,demography,demography,,,1
Eileen Crimmins,Robert F. Schoeni,1,4,demography,demography,,,1
Brenda C. Spillman,Eileen Crimmins,1,1,demography,demography,,,1
Eileen Crimmins,Hakan Aykan,1,1,demography,demography,,,1
Eileen Crimmins,Ellen Kramarow,1,1,demography,demography,,,1
Eileen Crimmins,Kenneth Land,1,1,demography,demography,,,1
Eileen Crimmins,James Lubitz,1,1,demography,demography,,,1
Eileen Crimmins,Kenneth Manton,1,1,demography,demography,,,1
Eileen Crimmins,Linda G. Martin,1,3,demography,demography,,,1
Diane Shinberg,Eileen Crimmins,1,1,demography,demography,,,1
Eileen Crimmins,Timothy Waidmann,1,1,demography,demography,,,1
Lee A. Lillard,Linda J. Waite,7,9,sociology,sociology,,Waite,3
Lee A. Lillard,Michael J. Brien,7,3,sociology,demography,,,2
Dawn M. Upchurch,Lee A. Lillard,6,7,famplan,sociology,,,1
Constantijn W.A. Panis,Lee A. Lillard,1,7,demography,sociology,,,1
Lee A. Lillard,Robert J. Willis,7,4,sociology,economics,,,1
Constantijn W. A. Panis,Lee A. Lillard,2,7,demography,sociology,,,2
Akbar Aghajanian,Amir H. Merhyar,2,1,demography,famplan,,,1
Elwood Carlson,Mariana Mourgova,4,1,demography,eugenics,,,1
Griffith Feeney,John Bongaarts,6,21,general,famplan,,,4
Griffith Feeney,Iqbal Alam,6,1,general,demography,,,1
Barkat-E-Khuda,Bruce Caldwell,8,4,demography,demography,,,3
Bruce Caldwell,Shameem Ahmed,4,1,demography,famplan,,,1
Bruce Caldwell,Fazilatun Nessa,4,1,demography,famplan,,,1
Bruce Caldwell,Indrani Haque,4,1,demography,famplan,,,1
Bruce Caldwell,John C. Caldwell,4,18,demography,famplan,,,1
Bruce Caldwell,Indrani Pieris,4,3,demography,famplan,,,1
Bruce Caldwell,Pat Caldwell,4,6,demography,demography,,,1
Alan Gray,Bruce Caldwell,1,4,famplan,demography,,,1
Bruce Caldwell,Jamil H. Chowdhury,4,1,demography,famplan,,,1
Ahmed Al-Sabir,Bruce Caldwell,1,4,famplan,demography,,,1
Anthony C. Kouzis,John S. Santelli,1,6,famplan,famplan,,,1
Anthony C. Kouzis,Donald R. Hoover,1,1,famplan,famplan,,,1
Anthony C. Kouzis,Michele Polacsek,1,1,famplan,famplan,,,1
Anthony C. Kouzis,Lawanda G. Burwell,1,2,famplan,famplan,,,1
Anthony C. Kouzis,David D. Celentano,1,2,famplan,famplan,,,1
Frances K. Goldscheider,Regina M. Bures,5,1,demography,demography,,,1
Frank D. Bean,Ruth R. Berg,6,1,sociology,sociology,,,1
Jennifer V. W. Van Hook,Ruth R. Berg,2,1,demography,sociology,,,1
Ali Ashraf,Subrata Routh,1,1,famplan,famplan,,,1
Ali Ashraf,John Stoeckel,1,1,famplan,famplan,,,1
Ali Ashraf,Barkat-E-Khuda,1,8,famplan,demography,,,1
Andres Vikat,Elizabeth Thomson,2,6,demography,famplan,,,2
Alexia Prskawetz,Elizabeth Thomson,9,6,demography,famplan,,,1
Amy L. Godecker,Elizabeth Thomson,1,6,famplan,famplan,,,1
Elizabeth Thomson,Larry L. Bumpass,6,4,famplan,famplan,,Bumpass,1
Elizabeth Thomson,Jan M. Hoem,6,6,famplan,demography,,,2
Elizabeth Thomson,Yvonne Brandreth,6,1,famplan,demography,,,1
Daniel Llanes,Nancy S. Landale,1,12,sociology,sociology,,,1
Daniel Llanes,R. S. Oropesa,1,8,sociology,demography,,,1
Bridget K. Gorman,Daniel Llanes,4,1,demography,sociology,,,1
Jill Mathis,Pinar Senlet,2,2,famplan,famplan,,,2
Jill Mathis,Levent Cagatay,2,1,famplan,famplan,,,1
Jill Mathis,Julide Ergin,2,1,famplan,famplan,,,1
Jill Mathis,Sian L. Curtis,2,5,famplan,demography,,,1
Han Raggers,Jill Mathis,1,2,famplan,famplan,,,1
Ali Ashraf,Subrata Routh,1,1,famplan,famplan,,,1
John Stoeckel,Subrata Routh,1,1,famplan,famplan,,,1
Barkat-E-Khuda,Subrata Routh,8,1,demography,famplan,,,1
Alice Goldstein,Michael White,2,2,demography,demography,,,1
Alice Goldstein,Sidney Goldstein,2,3,demography,demography,,Goldstein,2
Alice Goldstein,Guo Zhigang,2,1,demography,demography,,,1
Amy M. Pienta,Jeffrey A. Burr,1,7,sociology,demography,,,1
Amy M. Pienta,Michael P. Massagli,1,1,sociology,sociology,,,1
Amy M. Pienta,Jan E. Mutchler,1,3,sociology,demography,,,1
Marilyn Rymer Ellwood,Stephen A. Norton,1,1,famplan,famplan,,,1
Genevieve M. Kenney,Marilyn Rymer Ellwood,2,1,famplan,famplan,,,1
Fatma El-Zanaty,John B. Casterline,1,11,famplan,famplan,,,1
Fatma El-Zanaty,Laila O. El-Zeini,1,1,famplan,famplan,,,1
Heather Joshi,Michael S. Rendall,4,10,demography,sociology,,,1
Heather Joshi,Jeungil Oh,4,1,demography,demography,,,1
Georgia Verropoulou,Heather Joshi,3,4,demography,demography,,,1
Heather Joshi,Hugh Davies,4,1,demography,demography,,,1
Heather Joshi,Romana Peronaci,4,1,demography,demography,,,1
Amy Dunger,Daniel S. Nagin,1,1,sociology,sociology,,,1
Daniel S. Nagin,Kenneth C. Land,1,9,sociology,sociology,,,1
Daniel S. Nagin,Patricia L. Mccall,1,2,sociology,sociology,,,1
Herbert L. Smith,M. Giovanna Merli,7,4,famplan,demography,,,2
M. Giovanna Merli,Tu Ping,4,3,demography,demography,,,1
M. Giovanna Merli,Mark Hereward,4,1,demography,demography,,,1
Adrian E. Raftery,M. Giovanna Merli,3,4,statistics,demography,,,1
Pamela J. Smock,Wendy D. Manning,11,15,sociology,famplan,,,9
Pamela J. Smock,Sanjiv Gupta,11,2,sociology,demography,,,2
Debarun Majumdar,Pamela J. Smock,1,11,demography,sociology,,,1
Pamela J. Smock,Sarah Avellar,11,1,sociology,demography,,,1
Pamela J. Smock,Susan D. Stewart,11,3,sociology,demography,,,1
Karen L. Kramer,Ronald D. Lee,1,6,demography,general,,Lee,1
Ilene S. Speizer,Simon-Pierre Tegang,7,1,famplan,famplan,,,1
B. Oleko Tambashe,Simon-Pierre Tegang,3,1,famplan,famplan,,,1
Alan Booth,David R. Johnson,4,3,demography,demography,,,2
Ann Branaman,David R. Johnson,1,3,demography,demography,,,1
Alan Sica,David R. Johnson,1,3,demography,demography,,,1
David R. Johnson,Laurie K. Scheuble,3,1,demography,demography,,,1
David R. Johnson,Paul R. Amato,3,2,demography,demography,,,1
David R. Johnson,Stacy J. Rogers,3,2,demography,demography,,,1
Bakutuvwidi Makani,Robert J. Magnani,1,10,famplan,demography,,,1
Bakutuvwidi Makani,Jane T. Bertrand,1,5,famplan,famplan,,,1
Bakutuvwidi Makani,Stacy W. Mcdonald,1,1,famplan,famplan,,,1
Robert D. Retherford,Tarun K. Roy,6,1,eugenics,eugenics,,,1
Duolao Wang,Michael Murphy,4,3,demography,demography,,,2
Nicola J. Standish,Robert Schoen,1,11,sociology,sociology,,,1
Nan Marie Astone,Nicola J. Standish,4,1,sociology,sociology,,,1
Kendra Rothert,Nicola J. Standish,1,1,sociology,sociology,,,1
Nicola J. Standish,Young J. Kim,1,7,sociology,sociology,,,1
Arleen Leibowitz,Jacob Alex Klerman,3,3,demography,economics,,,2
Jacob Alex Klerman,Lisa Greenwell,3,2,economics,demography,,,1
Pamela J. Smock,Sarah Avellar,11,1,sociology,demography,,,1
Joseph J. Murphy,Scott Boggess,1,2,famplan,famplan,,,1
F. Ram,T. K. Roy,1,4,famplan,famplan,,,1
F. Ram,Parveen Nangia,1,1,famplan,famplan,,,1
F. Ram,Uma Saha,1,1,famplan,famplan,,,1
F. Ram,Nizamuddin Khan,1,1,famplan,famplan,,,1
David F. Sly,Hosanna Soler,3,2,famplan,famplan,,,2
David F. Sly,David Quadagno,3,3,famplan,famplan,,,3
David F. Sly,Kara S. Riehman,3,2,famplan,famplan,,,2
David F. Sly,Isaac W. Eberstein,3,3,famplan,demography,,,2
David F. Sly,Dianne F. Harrison,3,3,famplan,famplan,,,3
